bug_id,bug_fix_time,long_lived,y_hat,project_name
GCC-19313,16,N,Y,gcc
GCC-19349,22,N,N,gcc
GCC-19362,350,N,N,gcc
GCC-19375,8,N,N,gcc
GCC-19410,688,Y,N,gcc
GCC-19450,298,N,N,gcc
GCC-19454,79,N,N,gcc
GCC-1947,0,N,N,gcc
GCC-19515,8,N,Y,gcc
GCC-1957,97,N,N,gcc
GCC-19575,121,N,N,gcc
GCC-19584,2,N,N,gcc
GCC-19628,399,Y,N,gcc
GCC-19654,601,Y,N,gcc
GCC-19673,35,N,N,gcc
GCC-19684,978,Y,N,gcc
GCC-19738,1,N,N,gcc
GCC-19828,11,N,N,gcc
GCC-19869,80,N,N,gcc
GCC-19876,1,N,N,gcc
GCC-19895,3,N,N,gcc
GCC-1991,374,Y,N,gcc
GCC-19925,1358,Y,N,gcc
GCC-19964,239,N,N,gcc
GCC-20,424,Y,N,gcc
GCC-20043,2,N,N,gcc
GCC-2007,0,N,N,gcc
GCC-20093,47,N,N,gcc
GCC-20101,7,N,N,gcc
GCC-20124,18,N,N,gcc
GCC-2018,57,N,N,gcc
GCC-2019,990,Y,N,gcc
GCC-20199,30,N,N,gcc
GCC-20293,687,Y,N,gcc
GCC-20303,530,Y,N,gcc
GCC-20365,179,N,N,gcc
GCC-20373,845,Y,N,gcc
GCC-20385,4522,Y,N,gcc
GCC-20396,160,N,N,gcc
GCC-20435,94,N,N,gcc
GCC-2044,66,N,N,gcc
GCC-20447,24,N,N,gcc
GCC-2047,202,N,N,gcc
GCC-20501,8,N,N,gcc
GCC-2054,112,N,N,gcc
GCC-20548,1691,Y,N,gcc
GCC-2061,774,Y,N,gcc
GCC-2063,17,N,N,gcc
GCC-2064,20,N,N,gcc
GCC-2069,2,N,N,gcc
GCC-20695,595,Y,N,gcc
GCC-20811,225,N,N,gcc
GCC-20838,212,N,N,gcc
GCC-20844,464,Y,N,gcc
GCC-2086,102,N,N,gcc
GCC-20867,443,Y,N,gcc
GCC-20908,130,N,N,gcc
GCC-20923,1741,Y,N,gcc
GCC-21047,11,N,N,gcc
GCC-21050,55,N,N,gcc
GCC-21074,127,N,N,gcc
GCC-2114,55,N,N,gcc
GCC-21195,88,N,Y,gcc
GCC-21209,8,N,N,gcc
GCC-21229,850,Y,N,gcc
GCC-21282,4,N,N,gcc
GCC-21418,138,N,N,gcc
GCC-21455,19,N,N,gcc
GCC-21456,866,Y,N,gcc
GCC-2148,12,N,N,gcc
GCC-21492,15,N,N,gcc
GCC-21527,853,Y,N,gcc
GCC-21555,126,N,N,gcc
GCC-21577,0,N,N,gcc
GCC-21584,47,N,N,gcc
GCC-21589,289,N,N,gcc
GCC-21623,1144,Y,N,gcc
GCC-21664,3256,Y,N,gcc
GCC-21693,0,N,N,gcc
GCC-217,40,N,N,gcc
GCC-21724,394,Y,N,gcc
GCC-21753,7,N,N,gcc
GCC-21768,278,N,N,gcc
GCC-21775,1,N,N,gcc
GCC-21781,293,N,N,gcc
GCC-21802,3853,Y,N,gcc
GCC-21877,319,N,N,gcc
GCC-21906,11,N,N,gcc
GCC-21943,74,N,N,gcc
GCC-21969,21,N,N,gcc
GCC-21984,52,N,N,gcc
GCC-22013,27,N,N,gcc
GCC-22029,21,N,N,gcc
GCC-22076,997,Y,N,gcc
GCC-22084,43,N,N,gcc
GCC-22085,36,N,N,gcc
GCC-22087,135,N,N,gcc
GCC-221,1102,Y,Y,gcc
GCC-22239,118,N,N,gcc
GCC-22253,14,N,N,gcc
GCC-22272,5,N,N,gcc
GCC-22285,66,N,N,gcc
GCC-22298,123,N,N,gcc
GCC-22310,1,N,N,gcc
GCC-22358,14,N,N,gcc
GCC-22461,3,N,N,gcc
GCC-2248,1,N,N,gcc
GCC-225,0,N,N,gcc
GCC-2254,28,N,N,gcc
GCC-22544,91,N,N,gcc
GCC-22557,652,Y,N,gcc
GCC-22561,126,N,N,gcc
GCC-2267,1,N,N,gcc
GCC-2300,40,N,N,gcc
GCC-23046,107,N,N,gcc
GCC-23080,3,N,N,gcc
GCC-23138,756,Y,N,gcc
GCC-23151,305,N,N,gcc
GCC-23168,2354,Y,N,gcc
GCC-23196,0,N,N,gcc
GCC-23199,78,N,N,gcc
GCC-2320,1,N,N,gcc
GCC-23230,7,N,N,gcc
GCC-23232,528,Y,N,gcc
GCC-23234,5,N,N,gcc
GCC-23288,211,N,N,gcc
GCC-23329,1361,Y,N,gcc
GCC-23350,27,N,N,gcc
GCC-23477,12,N,N,gcc
GCC-23478,13,N,N,gcc
GCC-23482,956,Y,N,gcc
GCC-23515,27,N,N,gcc
GCC-23546,1,N,N,gcc
GCC-23552,155,N,Y,gcc
GCC-23565,11,N,N,gcc
GCC-23614,1865,Y,N,gcc
GCC-23626,4,N,N,gcc
GCC-23646,5,N,N,gcc
GCC-23702,1453,Y,N,gcc
GCC-23763,62,N,N,gcc
GCC-23784,1,N,N,gcc
GCC-23817,2,N,N,gcc
GCC-23837,98,N,N,gcc
GCC-23891,16,N,N,gcc
GCC-23929,3,N,N,gcc
GCC-23935,360,N,N,gcc
GCC-23959,27,N,N,gcc
GCC-23984,24,N,N,gcc
GCC-23985,11,N,N,gcc
GCC-24096,48,N,N,gcc
GCC-2412,7,N,N,gcc
GCC-24202,148,N,N,gcc
GCC-2428,267,N,N,gcc
GCC-24297,12,N,N,gcc
GCC-24416,7,N,N,gcc
GCC-2447,599,Y,N,gcc
GCC-24483,12,N,N,gcc
GCC-24500,1217,Y,N,gcc
GCC-24578,110,N,N,gcc
GCC-24638,91,N,N,gcc
GCC-24683,2,N,N,gcc
GCC-24687,10,N,N,gcc
GCC-24705,23,N,N,gcc
GCC-24780,2,N,N,gcc
GCC-24784,605,Y,N,gcc
GCC-2481,131,N,N,gcc
GCC-24901,79,N,N,gcc
GCC-24932,1192,Y,N,gcc
GCC-24971,0,N,N,gcc
GCC-24999,0,N,N,gcc
GCC-2501,2,N,N,gcc
GCC-25018,32,N,N,gcc
GCC-25073,211,N,N,gcc
GCC-25082,183,N,N,gcc
GCC-25087,362,N,N,gcc
GCC-25132,11,N,N,gcc
GCC-2517,350,N,N,gcc
GCC-25184,91,N,N,gcc
GCC-25217,261,N,N,gcc
GCC-2530,64,N,N,gcc
GCC-25304,1469,Y,N,gcc
GCC-25327,274,N,N,gcc
GCC-25339,2,N,N,gcc
GCC-25343,2024,Y,N,gcc
GCC-25422,2,N,N,gcc
GCC-25439,11,N,N,gcc
GCC-25459,10,N,N,gcc
GCC-25474,120,N,N,gcc
GCC-2549,40,N,N,gcc
GCC-2553,272,N,N,gcc
GCC-25546,68,N,N,gcc
GCC-25552,32,N,N,gcc
GCC-25622,2200,Y,N,gcc
GCC-25669,109,N,N,gcc
GCC-25672,3864,Y,N,gcc
GCC-25734,1,N,N,gcc
GCC-25762,543,Y,N,gcc
GCC-25785,5,N,N,gcc
GCC-25806,29,N,N,gcc
GCC-25835,11,N,N,gcc
GCC-25877,1,N,N,gcc
GCC-25892,5,N,N,gcc
GCC-2592,2,N,N,gcc
GCC-2593,13,N,N,gcc
GCC-2594,35,N,N,gcc
GCC-25973,2280,Y,N,gcc
GCC-2603,259,N,N,gcc
GCC-26074,11,N,N,gcc
GCC-262,28,N,N,gcc
GCC-26204,1,N,N,gcc
GCC-26223,115,N,N,gcc
GCC-2623,335,N,N,gcc
GCC-26236,8,N,N,gcc
GCC-26242,106,N,N,gcc
GCC-26243,1014,Y,N,gcc
GCC-26269,872,Y,N,gcc
GCC-26317,258,N,N,gcc
GCC-2632,758,Y,N,gcc
GCC-26362,497,Y,N,gcc
GCC-2641,1428,Y,N,gcc
GCC-26435,175,N,N,gcc
GCC-26445,788,Y,N,gcc
GCC-26447,70,N,N,gcc
GCC-26459,52,N,N,gcc
GCC-2648,1,N,N,gcc
GCC-26562,336,N,N,gcc
GCC-26586,0,N,Y,gcc
GCC-26659,2,N,N,gcc
GCC-26682,568,Y,N,gcc
GCC-26690,6,N,N,gcc
GCC-26716,3,N,N,gcc
GCC-26726,681,Y,N,gcc
GCC-2675,6,N,N,gcc
GCC-26793,11,N,N,gcc
GCC-26796,8,N,N,gcc
GCC-2681,82,N,N,gcc
GCC-26817,56,N,N,gcc
GCC-26826,37,N,N,gcc
GCC-26829,6,N,N,gcc
GCC-26864,672,Y,Y,gcc
GCC-270,666,Y,N,gcc
GCC-27020,62,N,N,gcc
GCC-27043,2106,Y,N,gcc
GCC-27093,30,N,N,gcc
GCC-27105,63,N,N,gcc
GCC-27162,0,N,N,gcc
GCC-2718,568,Y,N,gcc
GCC-2733,69,N,Y,gcc
GCC-27363,81,N,N,gcc
GCC-2737,48,N,N,gcc
GCC-27385,29,N,N,gcc
GCC-27440,2140,Y,N,gcc
GCC-27476,1,N,N,gcc
GCC-27478,1057,Y,N,gcc
GCC-27496,7,N,N,gcc
GCC-27499,8,N,N,gcc
GCC-2755,67,N,N,gcc
GCC-27571,14,N,N,gcc
GCC-27582,3,N,N,gcc
GCC-27627,9,N,N,gcc
GCC-27668,778,Y,N,gcc
GCC-2769,8,N,N,gcc
GCC-27704,52,N,N,gcc
GCC-27724,109,N,N,gcc
GCC-2773,0,N,N,gcc
GCC-27784,23,N,N,gcc
GCC-27830,16,N,N,gcc
GCC-27855,4267,Y,N,gcc
GCC-27863,7,N,N,gcc
GCC-27999,326,N,N,gcc
GCC-28040,3138,Y,N,gcc
GCC-28083,0,N,N,gcc
GCC-28090,204,N,N,gcc
GCC-28096,102,N,N,gcc
GCC-28167,10,N,N,gcc
GCC-28207,4,N,N,gcc
GCC-28211,108,N,N,gcc
GCC-28237,4,N,N,gcc
GCC-28249,11,N,N,gcc
GCC-28260,13,N,N,gcc
GCC-28265,160,N,N,gcc
GCC-28320,2,N,N,gcc
GCC-28337,207,N,N,gcc
GCC-28346,207,N,N,gcc
GCC-28410,1,N,N,gcc
GCC-2848,25,N,N,gcc
GCC-28545,105,N,N,gcc
GCC-28573,702,Y,N,gcc
GCC-2859,8,N,N,gcc
GCC-28624,215,N,Y,gcc
GCC-28669,82,N,N,gcc
GCC-2867,367,Y,N,gcc
GCC-28672,33,N,N,gcc
GCC-2868,86,N,N,gcc
GCC-2870,86,N,N,gcc
GCC-28703,3,N,N,gcc
GCC-28754,27,N,N,gcc
GCC-2880,716,Y,N,gcc
GCC-28801,0,N,N,gcc
GCC-28830,3,N,N,gcc
GCC-28942,1,N,N,gcc
GCC-28950,8,N,N,gcc
GCC-28963,6,N,N,gcc
GCC-28974,79,N,N,gcc
GCC-28999,146,N,N,gcc
GCC-29048,518,Y,N,gcc
GCC-29067,51,N,Y,gcc
GCC-29089,45,N,N,gcc
GCC-29090,1446,Y,N,gcc
GCC-29106,137,N,N,gcc
GCC-29169,2,N,N,gcc
GCC-2919,13,N,N,gcc
GCC-29254,12,N,N,gcc
GCC-29269,1800,Y,N,gcc
GCC-29327,0,N,N,gcc
GCC-29343,0,N,N,gcc
GCC-2935,18,N,N,gcc
GCC-29532,11,N,N,gcc
GCC-29607,860,Y,N,gcc
GCC-29664,67,N,N,gcc
GCC-29685,183,N,N,gcc
GCC-29729,90,N,N,gcc
GCC-29840,37,N,N,gcc
GCC-29889,1046,Y,N,gcc
GCC-30028,1,N,N,gcc
GCC-3010,226,N,N,gcc
GCC-30176,690,Y,N,gcc
GCC-30180,3,N,N,gcc
GCC-30215,423,Y,N,gcc
GCC-30230,16,N,N,gcc
GCC-30262,428,Y,N,gcc
GCC-30319,51,N,N,gcc
GCC-30335,200,N,N,gcc
GCC-30430,1,N,N,gcc
GCC-30481,10,N,N,gcc
GCC-30512,31,N,N,gcc
GCC-3053,8,N,N,gcc
GCC-30559,27,N,N,gcc
GCC-30567,92,N,N,gcc
GCC-3057,0,N,N,gcc
GCC-3058,10,N,N,gcc
GCC-30634,11,N,N,gcc
GCC-3066,716,Y,N,gcc
GCC-30678,6,N,N,gcc
GCC-30759,779,Y,N,gcc
GCC-3077,234,N,N,gcc
GCC-30780,226,N,N,gcc
GCC-30789,950,Y,N,gcc
GCC-30881,85,N,N,gcc
GCC-30897,769,Y,N,gcc
GCC-30913,1143,Y,N,gcc
GCC-30918,4,N,N,gcc
GCC-3093,592,Y,N,gcc
GCC-30938,2,N,N,gcc
GCC-30948,163,N,N,gcc
GCC-30984,20,N,N,gcc
GCC-31005,0,N,N,gcc
GCC-31034,1,N,N,gcc
GCC-3104,150,N,N,gcc
GCC-31050,388,Y,N,gcc
GCC-31103,34,N,N,gcc
GCC-3111,628,Y,N,gcc
GCC-31188,12,N,N,gcc
GCC-31203,6,N,N,gcc
GCC-31209,8,N,N,gcc
GCC-31244,219,N,N,gcc
GCC-31258,165,N,N,gcc
GCC-31273,4,N,N,gcc
GCC-31320,117,N,N,gcc
GCC-31355,10,N,N,gcc
GCC-3137,1,N,N,gcc
GCC-31370,6,N,N,gcc
GCC-31426,60,N,N,gcc
GCC-31445,53,N,N,gcc
GCC-31452,11,N,N,gcc
GCC-31494,80,N,N,gcc
GCC-31498,455,Y,N,gcc
GCC-31556,1,N,N,gcc
GCC-31564,145,N,N,gcc
GCC-31620,5,N,N,gcc
GCC-31680,1,N,Y,gcc
GCC-31740,3,N,N,gcc
GCC-31748,64,N,N,gcc
GCC-31797,9,N,Y,gcc
GCC-3180,59,N,N,gcc
GCC-31807,1,N,N,gcc
GCC-31867,23,N,N,gcc
GCC-31899,152,N,N,gcc
GCC-3192,169,N,N,gcc
GCC-3193,315,N,N,gcc
GCC-31992,413,Y,N,gcc
GCC-3202,4,N,N,gcc
GCC-3204,1,N,N,gcc
GCC-32083,2,N,N,gcc
GCC-32087,62,N,N,gcc
GCC-32089,2820,Y,N,gcc
GCC-32109,24,N,N,gcc
GCC-3211,155,N,N,gcc
GCC-32164,3054,Y,Y,gcc
GCC-32177,10,N,N,gcc
GCC-3220,524,Y,N,gcc
GCC-32225,1,N,N,gcc
GCC-32233,0,N,N,gcc
GCC-32274,4,N,N,gcc
GCC-32345,1,N,Y,gcc
GCC-32361,6,N,N,gcc
GCC-32383,1,N,N,gcc
GCC-3240,102,N,N,gcc
GCC-32413,2,N,N,gcc
GCC-32429,3101,Y,Y,gcc
GCC-3245,1,N,N,gcc
GCC-32466,439,Y,N,gcc
GCC-32468,10,N,N,gcc
GCC-32472,7,N,N,gcc
GCC-325,228,N,N,gcc
GCC-32559,1,N,N,gcc
GCC-32579,1,N,N,gcc
GCC-32581,439,Y,N,gcc
GCC-32622,1,N,N,gcc
GCC-32641,15,N,N,gcc
GCC-32669,1,N,N,gcc
GCC-32705,5,N,N,gcc
GCC-32732,27,N,N,gcc
GCC-32737,1,N,N,gcc
GCC-32819,62,N,N,gcc
GCC-32827,25,N,N,gcc
GCC-32839,2,N,N,gcc
GCC-32847,10,N,N,gcc
GCC-3285,178,N,N,gcc
GCC-32868,130,N,N,gcc
GCC-3288,221,N,N,gcc
GCC-32929,1,N,N,gcc
GCC-32931,98,N,N,gcc
GCC-32969,2,N,N,gcc
GCC-32987,5,N,N,gcc
GCC-33010,772,Y,N,gcc
GCC-33133,55,N,N,gcc
GCC-33250,1,N,N,gcc
GCC-33275,55,N,N,gcc
GCC-33284,10,N,N,gcc
GCC-33288,17,N,N,gcc
GCC-33317,80,N,N,gcc
GCC-33333,140,N,N,gcc
GCC-33415,221,N,N,gcc
GCC-33420,3005,Y,N,gcc
GCC-33424,470,Y,N,gcc
GCC-33474,91,N,Y,gcc
GCC-33565,1,N,N,gcc
GCC-33617,1,N,N,gcc
GCC-33620,21,N,N,gcc
GCC-3366,14,N,N,gcc
GCC-33665,542,Y,N,gcc
GCC-33666,0,N,N,gcc
GCC-337,210,N,N,gcc
GCC-3371,0,N,N,gcc
GCC-33749,18,N,N,gcc
GCC-33765,20,N,N,gcc
GCC-33800,266,N,N,gcc
GCC-3381,165,N,N,gcc
GCC-33818,1,N,N,gcc
GCC-3388,166,N,N,gcc
GCC-33890,75,N,N,gcc
GCC-33928,1255,Y,N,gcc
GCC-33929,14,N,N,gcc
GCC-33947,23,N,N,gcc
GCC-33959,89,N,N,gcc
GCC-33978,19,N,N,gcc
GCC-3398,555,Y,N,gcc
GCC-3401,125,N,N,gcc
GCC-34014,1418,Y,N,gcc
GCC-34023,1417,Y,N,gcc
GCC-3411,169,N,N,gcc
GCC-34133,13,N,N,gcc
GCC-34148,2,N,N,gcc
GCC-34178,18,N,N,gcc
GCC-34180,821,Y,Y,gcc
GCC-3422,128,N,N,gcc
GCC-34230,7,N,N,gcc
GCC-34233,0,N,N,gcc
GCC-34314,44,N,N,gcc
GCC-34335,2,N,N,gcc
GCC-34364,481,Y,N,gcc
GCC-34445,5,N,N,gcc
GCC-34449,12,N,N,gcc
GCC-34497,346,N,N,gcc
GCC-34498,4,N,N,gcc
GCC-34506,6,N,N,gcc
GCC-34544,961,Y,N,gcc
GCC-34560,4,N,N,gcc
GCC-34567,262,N,N,gcc
GCC-3457,280,N,N,gcc
GCC-3459,357,N,N,gcc
GCC-34591,8,N,N,gcc
GCC-3461,300,N,N,gcc
GCC-34690,0,N,N,gcc
GCC-34709,1,N,N,gcc
GCC-34711,28,N,N,gcc
GCC-3475,44,N,N,gcc
GCC-34758,1160,Y,N,gcc
GCC-34772,1261,Y,N,gcc
GCC-34814,10,N,N,gcc
GCC-34854,2,N,N,gcc
GCC-34875,3,N,N,gcc
GCC-3492,18,N,N,gcc
GCC-34934,433,Y,N,gcc
GCC-34965,431,Y,N,gcc
GCC-3498,43,N,N,gcc
GCC-35042,1,N,N,gcc
GCC-35049,5,N,N,gcc
GCC-35113,5,N,N,gcc
GCC-35117,7,N,N,gcc
GCC-3523,0,N,N,gcc
GCC-35255,1222,Y,N,gcc
GCC-35311,402,Y,N,gcc
GCC-3533,75,N,N,gcc
GCC-35364,39,N,N,gcc
GCC-3537,243,N,N,gcc
GCC-35377,948,Y,N,gcc
GCC-35379,1,N,N,gcc
GCC-35390,0,N,N,gcc
GCC-35437,393,Y,N,gcc
GCC-35463,2304,Y,N,gcc
GCC-35494,3,N,N,gcc
GCC-355,132,N,N,gcc
GCC-35504,11,N,N,gcc
GCC-35548,6,N,N,gcc
GCC-35588,26,N,N,gcc
GCC-35658,1193,Y,N,gcc
GCC-35664,914,Y,N,gcc
GCC-357,206,N,N,gcc
GCC-35713,10,N,N,gcc
GCC-35719,45,N,N,gcc
GCC-35723,196,N,N,gcc
GCC-35739,19,N,N,gcc
GCC-3575,3,N,N,gcc
GCC-35774,0,N,N,gcc
GCC-35776,1,N,N,gcc
GCC-35791,49,N,N,gcc
GCC-35816,12,N,N,gcc
GCC-35899,6,N,Y,gcc
GCC-3591,501,Y,N,gcc
GCC-3592,501,Y,Y,gcc
GCC-35921,56,N,Y,gcc
GCC-35972,123,N,N,gcc
GCC-35983,245,N,N,gcc
GCC-35993,13,N,N,gcc
GCC-36023,28,N,N,gcc
GCC-3603,0,N,N,gcc
GCC-36057,24,N,N,gcc
GCC-36059,17,N,N,gcc
GCC-36064,1,N,N,gcc
GCC-36069,463,Y,N,gcc
GCC-36090,18,N,N,gcc
GCC-36194,11,N,N,gcc
GCC-36227,400,Y,N,gcc
GCC-36237,9,N,N,gcc
GCC-3630,0,N,N,gcc
GCC-36319,4,N,N,gcc
GCC-36325,3,N,N,gcc
GCC-3634,130,N,N,gcc
GCC-36365,1124,Y,N,gcc
GCC-36373,384,Y,N,gcc
GCC-36425,283,N,N,gcc
GCC-36493,7,N,N,gcc
GCC-365,1,N,N,gcc
GCC-36574,29,N,N,gcc
GCC-36598,1445,Y,N,gcc
GCC-36620,5,N,N,gcc
GCC-3665,261,N,N,gcc
GCC-36684,4,N,N,gcc
GCC-36784,5,N,N,gcc
GCC-36801,185,N,N,gcc
GCC-36806,26,N,N,gcc
GCC-3681,0,N,N,gcc
GCC-36827,591,Y,N,gcc
GCC-36846,175,N,N,gcc
GCC-36855,1,N,N,gcc
GCC-36907,4,N,N,gcc
GCC-36976,1,N,N,gcc
GCC-3700,283,N,N,gcc
GCC-37099,27,N,N,gcc
GCC-37145,36,N,N,gcc
GCC-37147,0,N,N,gcc
GCC-37155,2,N,N,gcc
GCC-37162,6,N,N,gcc
GCC-37203,286,N,N,gcc
GCC-37260,486,Y,N,gcc
GCC-37307,3,N,N,gcc
GCC-37322,7,N,N,gcc
GCC-37325,2,N,N,gcc
GCC-3733,615,Y,N,gcc
GCC-37353,7,N,N,gcc
GCC-37374,1232,Y,N,gcc
GCC-37389,4,N,N,gcc
GCC-37391,28,N,N,gcc
GCC-37394,12,N,N,gcc
GCC-37417,1,N,N,gcc
GCC-37561,113,N,N,gcc
GCC-37626,2,N,Y,gcc
GCC-3763,132,N,N,gcc
GCC-377,0,N,N,gcc
GCC-37753,3,N,N,gcc
GCC-37819,1,N,N,gcc
GCC-3783,52,N,N,gcc
GCC-37844,131,N,N,gcc
GCC-3789,9,N,N,gcc
GCC-37893,1,N,N,gcc
GCC-37900,48,N,N,gcc
GCC-37920,378,Y,N,gcc
GCC-37923,18,N,N,gcc
GCC-37951,3017,Y,N,gcc
GCC-37985,1265,Y,N,gcc
GCC-38017,0,N,N,gcc
GCC-38045,0,N,N,gcc
GCC-38098,5,N,N,gcc
GCC-38109,1,N,N,gcc
GCC-38208,0,N,N,gcc
GCC-3821,54,N,N,gcc
GCC-38235,44,N,N,gcc
GCC-38236,2,N,N,gcc
GCC-38244,0,N,N,gcc
GCC-38275,281,N,N,gcc
GCC-38276,42,N,N,gcc
GCC-383,991,Y,N,gcc
GCC-38310,0,N,N,gcc
GCC-3833,0,N,N,gcc
GCC-38405,3,N,N,gcc
GCC-38426,31,N,N,gcc
GCC-38439,308,N,N,gcc
GCC-38446,3,N,N,gcc
GCC-3849,17,N,N,gcc
GCC-38529,27,N,N,gcc
GCC-38594,13,N,N,gcc
GCC-3861,68,N,N,gcc
GCC-38638,317,N,N,gcc
GCC-38640,196,N,N,gcc
GCC-38720,0,N,N,gcc
GCC-38869,7,N,Y,gcc
GCC-3889,520,Y,N,gcc
GCC-38891,32,N,N,gcc
GCC-38894,1528,Y,N,gcc
GCC-38937,9,N,N,gcc
GCC-38972,0,N,N,gcc
GCC-38973,192,N,N,gcc
GCC-38977,11,N,N,gcc
GCC-3899,1,N,N,gcc
GCC-39004,0,N,N,gcc
GCC-39007,1,N,N,gcc
GCC-39034,432,Y,N,gcc
GCC-39035,10,N,N,gcc
GCC-3906,122,N,N,gcc
GCC-39110,0,N,N,gcc
GCC-39137,30,N,N,gcc
GCC-39172,15,N,N,gcc
GCC-39182,725,Y,N,gcc
GCC-39214,0,N,N,gcc
GCC-3922,715,Y,N,gcc
GCC-39226,42,N,N,gcc
GCC-39285,0,N,N,gcc
GCC-39302,3525,Y,N,gcc
GCC-3938,262,N,N,gcc
GCC-39402,0,N,N,gcc
GCC-39422,1,N,N,gcc
GCC-39424,1,N,N,gcc
GCC-39431,838,Y,N,gcc
GCC-39432,1,N,N,gcc
GCC-39579,33,N,N,gcc
GCC-39595,2,N,N,gcc
GCC-3960,148,N,N,gcc
GCC-39690,501,Y,N,gcc
GCC-39727,0,N,N,gcc
GCC-3977,1,N,N,gcc
GCC-39793,2423,Y,N,gcc
GCC-39794,10,N,N,gcc
GCC-39827,1,N,N,gcc
GCC-39856,36,N,N,gcc
GCC-39863,167,N,N,gcc
GCC-3994,2,N,N,gcc
GCC-39984,2701,Y,N,gcc
GCC-40071,154,N,N,gcc
GCC-40129,6,N,N,gcc
GCC-40140,179,N,N,gcc
GCC-40157,153,N,N,gcc
GCC-40164,3,N,N,gcc
GCC-40187,70,N,N,gcc
GCC-40196,3472,Y,N,gcc
GCC-40208,0,N,N,gcc
GCC-40265,2,N,N,gcc
GCC-40435,33,N,N,gcc
GCC-40464,294,N,N,gcc
GCC-40486,44,N,N,gcc
GCC-40488,0,N,N,gcc
GCC-40521,119,N,N,gcc
GCC-40531,86,N,N,gcc
GCC-40534,86,N,N,gcc
GCC-4054,47,N,N,gcc
GCC-40549,45,N,N,gcc
GCC-40556,118,N,N,gcc
GCC-40594,1,N,Y,gcc
GCC-40659,2,N,N,gcc
GCC-40669,0,N,N,gcc
GCC-40676,72,N,N,gcc
GCC-40684,1,N,N,gcc
GCC-40701,287,N,N,gcc
GCC-40741,106,N,N,gcc
GCC-40765,2,N,N,gcc
GCC-40781,0,N,N,gcc
GCC-4080,44,N,N,gcc
GCC-40816,434,Y,N,gcc
GCC-40823,203,N,N,gcc
GCC-40958,2195,Y,N,gcc
GCC-40965,24,N,N,gcc
GCC-40971,14,N,N,gcc
GCC-40972,127,N,N,gcc
GCC-41018,1,N,N,gcc
GCC-41031,2,N,N,gcc
GCC-4117,105,N,N,gcc
GCC-41177,186,N,N,gcc
GCC-41204,178,N,Y,gcc
GCC-41229,6,N,N,gcc
GCC-41250,179,N,N,gcc
GCC-41269,7,N,N,gcc
GCC-41336,17,N,N,gcc
GCC-4134,239,N,Y,gcc
GCC-41348,133,N,N,gcc
GCC-41360,1,N,N,gcc
GCC-41385,1,N,N,gcc
GCC-41493,190,N,N,gcc
GCC-41502,7,N,N,gcc
GCC-4151,181,N,N,gcc
GCC-41511,5,N,N,gcc
GCC-41593,67,N,N,gcc
GCC-41665,5,N,N,gcc
GCC-41697,2,N,N,gcc
GCC-41701,785,Y,N,gcc
GCC-41755,0,N,N,gcc
GCC-41780,670,Y,N,gcc
GCC-41811,11,N,N,gcc
GCC-4185,96,N,N,gcc
GCC-41862,66,N,Y,gcc
GCC-41869,110,N,N,gcc
GCC-41871,1,N,N,gcc
GCC-419,188,N,N,gcc
GCC-41929,468,Y,N,gcc
GCC-4206,71,N,N,gcc
GCC-4214,21,N,N,gcc
GCC-42167,2,N,N,gcc
GCC-42188,2564,Y,N,gcc
GCC-42201,55,N,N,gcc
GCC-423,217,N,N,gcc
GCC-42354,3,N,N,gcc
GCC-42414,3004,Y,N,gcc
GCC-42425,129,N,N,gcc
GCC-42427,90,N,N,gcc
GCC-42466,9,N,N,gcc
GCC-42505,384,Y,N,gcc
GCC-42536,1626,Y,N,gcc
GCC-42554,138,N,Y,gcc
GCC-42659,1,N,N,gcc
GCC-42665,6,N,N,gcc
GCC-42672,3,N,Y,gcc
GCC-42685,16,N,N,gcc
GCC-42716,1,N,N,gcc
GCC-42748,13,N,N,gcc
GCC-42762,21,N,N,gcc
GCC-42769,1089,Y,N,gcc
GCC-4282,49,N,N,gcc
GCC-42833,1,N,N,gcc
GCC-42897,36,N,N,gcc
GCC-42916,19,N,N,gcc
GCC-42922,0,N,N,gcc
GCC-42946,4,N,N,gcc
GCC-4295,36,N,N,gcc
GCC-4296,17,N,N,gcc
GCC-42998,3,N,N,gcc
GCC-43012,3,N,Y,gcc
GCC-43033,1,N,N,gcc
GCC-43062,346,N,N,gcc
GCC-43096,10,N,N,gcc
GCC-43105,3189,Y,N,gcc
GCC-43173,5,N,N,gcc
GCC-43207,2470,Y,N,gcc
GCC-4321,113,N,N,gcc
GCC-43220,50,N,N,gcc
GCC-43247,741,Y,N,gcc
GCC-43256,4,N,N,gcc
GCC-4328,205,N,N,gcc
GCC-43298,116,N,N,gcc
GCC-4332,12,N,N,gcc
GCC-4333,18,N,N,gcc
GCC-4335,54,N,N,gcc
GCC-43357,10,N,N,gcc
GCC-43359,159,N,N,gcc
GCC-43362,0,N,N,gcc
GCC-43382,72,N,N,gcc
GCC-43396,1216,Y,N,gcc
GCC-43406,0,N,N,gcc
GCC-43453,1537,Y,N,gcc
GCC-43464,10,N,N,gcc
GCC-4351,84,N,N,gcc
GCC-43551,2,N,N,gcc
GCC-43636,87,N,N,gcc
GCC-43669,2320,Y,N,gcc
GCC-43704,11,N,N,gcc
GCC-43800,1,N,N,gcc
GCC-43870,27,N,N,gcc
GCC-4388,76,N,N,gcc
GCC-43912,416,Y,N,gcc
